DATE,EXPEDITION,STATION N1/4,DEPTH_M,TRANSECT LENGTH,TIME START,TIME END,DURAT,DIVER,BUDDIE,DATATYPE,SPECIES_CODE,FAMILY,GENUS,SPECIES,COMMON_NAME,NUMBER,MIN,MAX,AVG,COMMENT,a,b,BIOMASS (KG)
25-Oct-15,MONTSERRAT,1238,6.5,30,9:41,10:14,15,SM,AC,QUAN,ACCH,Acanthuridae ,Acanthurus ,Acanthurus chirurgus ,doctorfish ,1,20,20,20,,0.0923,2.744,0.34294779
24-Oct-15,MONTSERRAT,1233,10,30,13:59,14:14,15,AE,JC,QUAN,ACCH,Acanthuridae ,Acanthurus ,Acanthurus chirurgus ,doctorfish ,20,15,23,19,,0.0923,2.744,5.95842638
12-Oct-15,MONTSERRAT,MP-074,5,30,9:30,9:55,15,SM,AC,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,22,22,22,,0.0923,2.744,0.445460846
12-Oct-15,MONTSERRAT,MP-074,5,30,9:30,9:55,15,SM,AC,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,20,20,20,,0.0923,2.744,0.34294779
12-Oct-15,MONTSERRAT,MP087,5,30,1309,1324,15,DG,DH,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,16,16,16,,0.0286,3,0.1171456
12-Oct-15,MONTSERRAT,MP087,5,30,1309,1324,15,DG,DH,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,18,18,18,,0.0286,3,0.1667952
12-Oct-15,MONTSERRAT,MA047N,20,30,1359,1414,15,DG,DH,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,8,8,8,,0.0286,3,0.0146432
13-Oct-15,MONTSERRAT,MSA049,10,30,937,952,15,DG,DH,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,7,18,20,19,,0.0286,3,1.3731718
13-Oct-15,MONTSERRAT,MSA080,10,30,1323,1319,15,DG,DH,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,16,16,16,,0.0286,3,0.1171456
13-Oct-15,MONTSERRAT,MSA080,10,30,1323,1319,15,DG,DH,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,19,19,19,,0.0286,3,0.1961674
13-Oct-15,MONTSERRAT,MSA118,5,30,1445,1459,15,DG,DH,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,5,5,5,,0.0286,3,0.003575
13-Oct-15,MONTSERRAT,MSA118,5,30,1445,1459,15,DG,DH,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,14,14,14,,0.0286,3,0.0784784
12-Oct-15,MONTSERRAT,MA070N,5,30,1151,1207,16,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,2,12,12,12,,0.0286,3,0.0988416
12-Oct-15,MONTSERRAT,MA070N,5,30,1151,1207,16,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,20,20,20,,0.0286,3,0.2288
12-Oct-15,MONTSERRAT,MA070N,5,30,1151,1207,16,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,25,25,25,,0.0286,3,0.446875
12-Oct-15,MONTSERRAT,MA070N,5,30,1151,1207,16,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,14,14,14,,0.0286,3,0.0784784
12-Oct-15,MONTSERRAT,MA070N,5,30,1151,1207,16,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,15,15,15,,0.0286,3,0.096525
12-Oct-15,MONTSERRAT,MP049S,5,30,1230,1245,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,25,25,25,,0.0286,3,0.446875
12-Oct-15,MONTSERRAT,MP049S,5,30,1230,1245,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,4,15,18,16.5,,0.0286,3,0.5138991
12-Oct-15,MONTSERRAT,MP049S,5,30,1230,1245,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,6,15,15,15,,0.0286,3,0.57915
12-Oct-15,MONTSERRAT,MP049S,5,30,1230,1245,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,10,12,15,13.5,,0.0286,3,0.70366725
12-Oct-15,MONTSERRAT,MP049S,5,30,1230,1245,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,10,10,10,,0.0286,3,0.0286
12-Oct-15,MONTSERRAT,MP049S,5,30,1230,1245,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,12,12,12,,0.0286,3,0.0494208
12-Oct-15,MONTSERRAT,MP049S,5,30,1230,1245,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,2,18,18,18,,0.0286,3,0.3335904
12-Oct-15,MONTSERRAT,MP049S,5,30,1230,1245,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,10,10,10,,0.0286,3,0.0286
12-Oct-15,MONTSERRAT,WPT1003N,20,30,1445,1500,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,20,20,20,,0.0286,3,0.2288
12-Oct-15,MONTSERRAT,WPT1003N,20,30,1445,1500,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,25,25,25,,0.0286,3,0.446875
12-Oct-15,MONTSERRAT,WPT1003N,20,30,1445,1500,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,8,8,8,,0.0286,3,0.0146432
12-Oct-15,MONTSERRAT,WPT1003N,20,30,1445,1500,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,25,25,25,,0.0286,3,0.446875
12-Oct-15,MONTSERRAT,WPT1003N,20,30,1445,1500,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,20,20,20,,0.0286,3,0.2288
12-Oct-15,MONTSERRAT,MP076,13.3,30,940,957,17,MC,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,5,30,30,30,,0.0286,3,3.861
12-Oct-15,MONTSERRAT,MP062,9.2,30,1204,1220,16,MC,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,3,15,15,15,,0.0286,3,0.289575
12-Oct-15,MONTSERRAT,MP062,9.2,30,1204,1220,16,MC,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,2,20,22,21,,0.0286,3,0.5297292
12-Oct-15,MONTSERRAT,MP062,9.2,30,1204,1220,16,MC,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,30,30,30,,0.0286,3,0.7722
14-Oct-15,MONTSERRAT,MSA037,20,30,1226,1241,15,DG,DH,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,15,15,15,,0.0286,3,0.096525
14-Oct-15,MONTSERRAT,MSA037,20,30,1226,1241,15,DG,DH,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,16,16,16,,0.0286,3,0.1171456
14-Oct-15,MONTSERRAT,MSA037,20,30,1226,1241,15,DG,DH,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,18,18,18,,0.0286,3,0.1667952
12-Oct-15,MONTSERRAT,MA-069,20,30,1010,1035,25,GM,AE,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,1,1,1,,0.0286,3,0.0000286
12-Oct-15,MONTSERRAT,MP-017,10,30,1045,1110,35,GM,AE,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,8,2,4,3,,0.0286,3,0.0061776
12-Oct-15,MONTSERRAT,MA-028,10,30,1125,1145,20,GM,AE,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,4,2,2,2,,0.0286,3,0.0009152
12-Oct-15,MONTSERRAT,MP-103,5,30,1415,1440,25,GM,AE,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,1,1,1,,0.0286,3,0.0000286
13-Oct-15,MONTSERRAT,WPT0008,10,30,1107,1121,14,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,20,20,20,,0.0286,3,0.2288
13-Oct-15,MONTSERRAT,MSA040,10,30,1152,1207,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,2,23,23,23,,0.0286,3,0.6959524
13-Oct-15,MONTSERRAT,MSA040,10,30,1152,1207,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,20,20,20,,0.0286,3,0.2288
13-Oct-15,MONTSERRAT,MSA040,10,30,1152,1207,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,25,25,25,,0.0286,3,0.446875
13-Oct-15,MONTSERRAT,MSA040,10,30,1152,1207,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,24,24,24,,0.0286,3,0.3953664
13-Oct-15,MONTSERRAT,MSA040,10,30,1152,1207,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,30,30,30,,0.0286,3,0.7722
13-Oct-15,MONTSERRAT,MSA199,5,30,1240,1254,14,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,23,23,23,,0.0286,3,0.3479762
13-Oct-15,MONTSERRAT,MSA199,5,30,1240,1254,14,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,2,20,20,20,,0.0286,3,0.4576
13-Oct-15,MONTSERRAT,MSA199,5,30,1240,1254,14,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,25,25,25,,0.0286,3,0.446875
13-Oct-15,MONTSERRAT,MSA199,5,30,1240,1254,14,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,4,20,23,21.5,,0.0286,3,1.1369501
13-Oct-15,MONTSERRAT,MSA013,5,30,1523,1538,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,25,25,25,,0.0286,3,0.446875
13-Oct-15,MONTSERRAT,MSA013,5,30,1523,1538,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,5,20,25,22.5,,0.0286,3,1.628859375
13-Oct-15,MONTSERRAT,MSA013,5,30,1523,1538,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,10,20,30,25,,0.0286,3,4.46875
13-Oct-15,MONTSERRAT,MSA013,5,30,1523,1538,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,10,20,30,25,,0.0286,3,4.46875
13-Oct-15,MONTSERRAT,MSA068,7.4,30,932,948,16,MC,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,5,15,18,16.5,,0.0286,3,0.642373875
13-Oct-15,MONTSERRAT,MSA068,7.4,30,932,948,16,MC,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,2,25,25,25,,0.0286,3,0.89375
13-Oct-15,MONTSERRAT,MSA167,7.6,30,1235,1252,17,MC,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,4,20,25,22.5,,0.0286,3,1.3030875
13-Oct-15,MONTSERRAT,MSA127,8,30,206,221,15,MC,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,19,13,15,14,,0.0286,3,1.4910896
13-Oct-15,MONTSERRAT,MSA021,5,30,1317,1334,17,HK,MB,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,2,4,4,4,,0.0286,3,0.0036608
13-Oct-15,MONTSERRAT,MSA124,5,30,1146,1202,16,HK,MB,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,12,12,12,,0.0286,3,0.0494208
13-Oct-15,MONTSERRAT,MSA124,5,30,1146,1202,16,HK,MB,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,15,15,15,,0.0286,3,0.096525
15-Oct-15,MONTSERRAT,WPT0020,20,30,823,838,15,DG,EG,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,2,13,13,13,,0.0286,3,0.1256684
15-Oct-15,MONTSERRAT,WPT0020,20,30,823,838,15,DG,EG,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,14,14,14,,0.0286,3,0.0784784
15-Oct-15,MONTSERRAT,WPT0020,20,30,823,838,15,DG,EG,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,2,15,15,15,,0.0286,3,0.19305
15-Oct-15,MONTSERRAT,WPT0020,20,30,823,838,15,DG,EG,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,16,16,16,,0.0286,3,0.1171456
15-Oct-15,MONTSERRAT,WPT0020,20,30,823,838,15,DG,EG,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,17,17,17,,0.0286,3,0.1405118
13-Oct-15,MONTSERRAT,MSA-076,6,30,1052,1116,24,GM,AE,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,7,3,4,3.5,,0.0286,3,0.008583575
13-Oct-15,MONTSERRAT,MSA051,7.6,30,1059,1115,16,MC,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,4,15,20,17.5,,0.0286,3,0.6131125
13-Oct-15,MONTSERRAT,MSA051,7.6,30,1059,1115,16,MC,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,4,25,30,27.5,,0.0286,3,2.3791625
14-Oct-15,MONTSERRAT,MSA133,20,30,800,812,12,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,22,22,22,,0.0286,3,0.3045328
14-Oct-15,MONTSERRAT,MSA071,10,30,906,918,12,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,3,25,30,27.5,,0.0286,3,1.784371875
14-Oct-15,MONTSERRAT,MSA071,10,30,906,918,12,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,30,30,30,,0.0286,3,0.7722
14-Oct-15,MONTSERRAT,MSA016,20,30,1329,1344,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,18,18,18,,0.0286,3,0.1667952
14-Oct-15,MONTSERRAT,MSA200,15,30,908,922,14,MC,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,20,20,20,,0.0286,3,0.2288
14-Oct-15,MONTSERRAT,MSA147,6.2,30,1055,1112,17,MC,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,10,15,15,15,,0.0286,3,0.96525
14-Oct-15,MONTSERRAT,MSA147,6.2,30,1055,1112,17,MC,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,5,18,20,19,,0.0286,3,0.980837
14-Oct-15,MONTSERRAT,MSA074,6,30,1218,1232,14,MC,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,31,12,15,13.5,,0.0286,3,2.181368475
14-Oct-15,MONTSERRAT,MSA074,6,30,1218,1232,14,MC,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,4,20,20,20,,0.0286,3,0.9152
14-Oct-15,MONTSERRAT,MSA015,15,30,214,230,16,MC,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,9,15,20,17.5,,0.0286,3,1.379503125
14-Oct-15,MONTSERRAT,MSA015,15,30,214,230,16,MC,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,5,5,5,,0.0286,3,0.003575
14-Oct-15,MONTSERRAT,MSA137,30,30,1135,1150,15,HK,MB,QUAL,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,,,,,,0.0286,3,0
14-Oct-15,MONTSERRAT,MSA097,9,30,1323,1337,14,HK,MB,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,6,12,16,14,,0.0286,3,0.4708704
14-Oct-15,MONTSERRAT,MSA097,9,30,1323,1337,14,HK,MB,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,4,15,17,16,,0.0286,3,0.4685824
14-Oct-15,MONTSERRAT,MSA130,8,30,1007,1023,15,HK,MB,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,7,13,15,14,,0.0286,3,0.5493488
15-Oct-15,MONTSERRAT,MSA151,20,30,1033,1048,15,DG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,14,14,14,,0.0286,3,0.0784784
15-Oct-15,MONTSERRAT,MSA151,20,30,1033,1048,15,DG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,15,15,15,,0.0286,3,0.096525
15-Oct-15,MONTSERRAT,MSA151,20,30,1033,1048,15,DG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,2,16,16,16,,0.0286,3,0.2342912
15-Oct-15,MONTSERRAT,MSA115,20,30,912,924,12,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,22,22,22,,0.0286,3,0.3045328
15-Oct-15,MONTSERRAT,MSA115,20,30,912,924,12,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,2,23,23,23,,0.0286,3,0.6959524
15-Oct-15,MONTSERRAT,MP053,15,30,1342,1357,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,23,23,23,,0.0286,3,0.3479762
15-Oct-15,MONTSERRAT,MP053,15,30,1342,1357,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,20,20,20,,0.0286,3,0.2288
15-Oct-15,MONTSERRAT,MP053,15,30,1342,1357,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,24,24,24,,0.0286,3,0.3953664
15-Oct-15,MONTSERRAT,MP053,15,30,1342,1357,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,21,21,21,,0.0286,3,0.2648646
15-Oct-15,MONTSERRAT,MSA029,11.1,30,1103,1118,15,MC,RM,QUAL,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,12,12,12,,0.0286,3,0.0494208
15-Oct-15,MONTSERRAT,MSA154,4,23,109,126,17,MC,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,12,12,12,,0.0286,3,0.0494208
15-Oct-15,MONTSERRAT,MSA151,20,30,1033,1048,15,DG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,2,17,17,17,,0.0286,3,0.2810236
16-Oct-15,MONTSERRAT,WPT0029,24,30,901,915,15,DG,MC,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,16,16,16,,0.0286,3,0.1171456
16-Oct-15,MONTSERRAT,WPT0029,24,30,901,915,15,DG,MC,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,17,17,17,,0.0286,3,0.1405118
16-Oct-15,MONTSERRAT,WPT0029,24,30,901,915,15,DG,MC,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,18,18,18,,0.0286,3,0.1667952
16-Oct-15,MONTSERRAT,MSA054,10,30,1313,1328,15,DG,MC,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,16,16,16,,0.0286,3,0.1171456
16-Oct-15,MONTSERRAT,MSA054,10,30,1313,1328,15,DG,MC,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,18,18,18,,0.0286,3,0.1667952
18-Oct-15,MONTSERRAT,MP070,20,30,1003,1018,15,DG,DH,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,5,16,25,20.5,,0.0286,3,1.231962875
18-Oct-15,MONTSERRAT,MSA011,20,30,1051,1106,15,DG,DH,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,26,17,21,19,,0.0286,3,5.1003524
19-Oct-15,MONTSERRAT,WPT0053,10,30,843,858,15,DG,DH,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,25,17,19,18,,0.0286,3,4.16988
16-Oct-15,MONTSERRAT,WPT0028,24,30,814,826,12,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,20,20,20,,0.0286,3,0.2288
16-Oct-15,MONTSERRAT,WPT0028,24,30,814,826,12,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,10,10,10,,0.0286,3,0.0286
16-Oct-15,MONTSERRAT,WPT0028,24,30,814,826,12,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,18,18,18,,0.0286,3,0.1667952
16-Oct-15,MONTSERRAT,WPT0028,24,30,814,826,12,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,20,20,20,,0.0286,3,0.2288
16-Oct-15,MONTSERRAT,MSA169,10,30,955,910,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,6,6,6,,0.0286,3,0.0061776
16-Oct-15,MONTSERRAT,MSA172,5,30,1045,1100,15,EG,EA,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,25,25,25,,0.0286,3,0.446875
16-Oct-15,MONTSERRAT,MSA009,10,13,1402,1408,6,EG,EA,QUAL,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,30,30,30,,0.0286,3,0.7722
16-Oct-15,MONTSERRAT,SBC03,3,30,1145,1201,16,HK,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,18,18,18,,0.0286,3,0.1667952
16-Oct-15,MONTSERRAT,SCB01,6,30,947,1003,16,HK,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,2,2,2,,0.0286,3,0.0002288
19-Oct-15,MONTSERRAT,WPT0053,5,30,912,926,15,DG,DH,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,60,14,17,15.5,,0.0286,3,6.3901695
19-Oct-15,MONTSERRAT,WPT0057,20,30,1207,1222,15,DG,DH,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,16,16,16,,0.0286,3,0.1171456
19-Oct-15,MONTSERRAT,WPT0057,20,30,1207,1222,15,DG,DH,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,17,17,17,,0.0286,3,0.1405118
19-Oct-15,MONTSERRAT,WPT0057,20,30,1207,1222,15,DG,DH,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,20,20,20,,0.0286,3,0.2288
21-Oct-15,MONTSERRAT,WPT0209,10,30,1355,1410,15,DG,DH,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,15,15,15,,0.0286,3,0.096525
16-Oct-15,MONTSERRAT,MSA-063,20,30,1050,1139,49,GM,AE,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,21,2,5,3.5,,0.0286,3,0.025750725
16-Oct-15,MONTSERRAT,MSA-011,8,30,,,,GM,AE,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,16,1,5,3,,0.0286,3,0.0123552
17-Oct-15,MONTSERRAT,MSA011,3.9,30,917,932,15,MC,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,8,8,8,,0.0286,3,0.0146432
17-Oct-15,MONTSERRAT,MSA011,3.9,30,917,932,15,MC,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,52,12,18,15,,0.0286,3,5.0193
17-Oct-15,MONTSERRAT,MSA011,3.9,30,917,932,15,MC,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,3,20,20,20,,0.0286,3,0.6864
17-Oct-15,MONTSERRAT,MSA103b,5.1,30,1047,1104,17,MC,RM,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,1,13,13,13,,0.0286,3,0.0628342
17-Oct-15,MONTSERRAT,BB02,5,30,1453,1508,15,HK,DH,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,4,6,8,7,,0.0286,3,0.0392392
17-Oct-15,MONTSERRAT,MSA094,7,30,832,846,14,HK,DH,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,8,18,20,19,,0.0286,3,1.5693392
17-Oct-15,MONTSERRAT,MSA094,7,30,832,846,14,HK,DH,QUAN,ACCO,Acanthuridae ,Acanthurus ,Acanthurus coeruleus ,blue tang ,2,18,18,18,,0.0286,3,0.3335904
