Date,Vessel ID/ Length,Surveyor,Port,Area fished,% of total catch surveyed,Gear Type,No. of gears,Species ID,COMMON_NAME,% of individuals sampled out of total,Length,Length Type,Weight (kg)
7/24/16,Optimum (Sheldon),RR,Woodands,7,100,lines,2,LUTJVI,Silk Snapper,100,35,FL,
7/24/16,Optimum (Sheldon),RR,Woodands,7,100,lines,2,LUTJVI,Silk Snapper,100,35,FL,
7/24/16,Optimum (Sheldon),RR,Woodands,7,100,lines,2,LUTJVI,Silk Snapper,100,33,FL,
7/24/16,Optimum (Sheldon),RR,Woodands,7,100,lines,2,LUTJVI,Silk Snapper,100,24,FL,
7/24/16,Optimum (Sheldon),RR,Woodands,7,100,lines,2,LUTJVI,Silk Snapper,100,31,FL,
7/24/16,Optimum (Sheldon),RR,Woodands,7,100,lines,2,LUTJVI,Silk Snapper,100,35,FL,
7/24/16,Optimum (Sheldon),RR,Woodands,7,100,lines,2,LUTJVI,Silk Snapper,100,38,FL,
7/24/16,Optimum (Sheldon),RR,Woodands,7,100,lines,2,LUTJVI,Silk Snapper,100,28,FL,
7/24/16,Optimum (Sheldon),RR,Woodands,7,100,lines,2,LUTJVI,Silk Snapper,100,55,FL,
7/24/16,Optimum (Sheldon),RR,Woodands,7,100,lines,2,LUTJVI,Silk Snapper,100,39,FL,
7/24/16,Optimum (Sheldon),RR,Woodands,7,100,lines,2,LUTJVI,Silk Snapper,100,33,FL,
7/24/16,Optimum (Sheldon),RR,Woodands,7,100,lines,2,LUTJVI,Silk Snapper,100,27,FL,
7/24/16,Optimum (Sheldon),RR,Woodands,7,100,lines,2,LUTJVI,Silk Snapper,100,30,FL,
7/24/16,Optimum (Sheldon),RR,Woodands,7,100,lines,2,LUTJVI,Silk Snapper,100,29,FL,
7/24/16,Optimum (Sheldon),RR,Woodands,7,100,lines,2,LUTJVI,Silk Snapper,100,28,FL,
7/24/16,Optimum (Sheldon),RR,Woodands,7,100,lines,2,LUTJVI,Silk Snapper,100,32,FL,
7/24/16,Optimum (Sheldon),RR,Woodands,7,100,lines,2,LUTJVI,Silk Snapper,100,37,FL,
7/24/16,Optimum (Sheldon),RR,Woodands,7,100,lines,2,LUTJVI,Silk Snapper,100,44,FL,
7/24/16,Optimum (Sheldon),RR,Woodands,7,100,lines,2,LUTJVI,Silk Snapper,100,34,FL,
7/24/16,Optimum (Sheldon),RR,Woodands,7,100,lines,2,LUTJVI,Silk Snapper,100,34,FL,
7/24/16,Everytime (David),AS,Woodands,7,40,lines,2,LUTJVI,Silk Snapper,90,42.5,FL,
7/24/16,Everytime (David),AS,Woodands,7,40,lines,2,LUTJVI,Silk Snapper,90,25.2,FL,
7/24/16,Everytime (David),AS,Woodands,7,40,lines,2,LUTJVI,Silk Snapper,90,24.5,FL,
7/24/16,Everytime (David),AS,Woodands,7,40,lines,2,LUTJVI,Silk Snapper,90,25,FL,
7/24/16,Everytime (David),AS,Woodands,7,40,lines,2,LUTJVI,Silk Snapper,90,24.3,FL,
7/24/16,Everytime (David),AS,Woodands,7,40,lines,2,LUTJVI,Silk Snapper,90,23.9,FL,
7/24/16,Everytime (David),AS,Woodands,7,40,lines,2,LUTJVI,Silk Snapper,90,31,FL,
7/24/16,Everytime (David),AS,Woodands,7,40,lines,2,LUTJVI,Silk Snapper,90,22,FL,
7/24/16,Everytime (David),AS,Woodands,7,40,lines,2,LUTJVI,Silk Snapper,90,62.5,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,31.5,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,39,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,40,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,30.9,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,22,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,23,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,21,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,21,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,46.5,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,30,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,39.2,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,35.4,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,31.9,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,27.5,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,28.6,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,36,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,34.1,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,31,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,24.6,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,32,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,26.5,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,28,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,31.6,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,27.1,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,27,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,40.1,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,32.5,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,41.1,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,21.5,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,23.2,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,31.6,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,LUTJVI,Silk Snapper,100,22,FL,
7/23/16,Optimum (Sheldon),AS,Little Bay,7,75,lines,2,SERRFU,Coney,100,26.3,TL,
7/25/16,,RR,Carr's Bay,1,15,pots,,ACANCO,Blue Tang,,6.75,FL,
7/25/16,,RR,Carr's Bay,1,15,pots,,ACANCO,Blue Tang,,6.75,FL,
7/25/16,,RR,Carr's Bay,1,15,pots,,ACANCO,Blue Tang,,6.75,FL,
7/25/16,,RR,Carr's Bay,1,15,pots,,ACANCH,Doctorfish,,6.75,FL,
7/25/16,,RR,Carr's Bay,1,15,pots,,ACANCH,Doctorfish,,7.25,FL,
7/25/16,,RR,Carr's Bay,1,15,pots,,ACANCH,Doctorfish,,6.25,FL,
7/25/16,,RR,Carr's Bay,1,15,pots,,ACANCH,Doctorfish,,6.25,FL,
7/25/16,,RR,Carr's Bay,1,15,pots,,ACANCH,Doctorfish,,6.5,FL,
7/25/16,,RR,Carr's Bay,1,15,pots,,SERRFU,Coney,,11.5,TL,
7/25/16,,RR,Carr's Bay,1,15,pots,,LUTJVI,Silk Snapper,,22.5,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,SERRGU,Red Hind,100,39,TL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,24.5,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,21.8,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,21.3,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,25.8,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,21.5,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,24.1,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,21.8,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,25.5,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,20.9,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,23.4,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,20.9,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,30.5,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,19.4,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,21.2,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,27,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,20.5,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,29.9,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,20.5,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,28.9,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,18.5,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,24.7,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,21.3,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,20.3,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,39.5,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,30.1,FL,
7/28/16,Experience,AS,Little Bay,5,75,lines,2,LUTJVI,Silk Snapper,100,25.8,FL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,BALIVE,Queen Triggerfish,95,39.5,FL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,BALIVE,Queen Triggerfish,95,39,FL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,BALIVE,Queen Triggerfish,95,39.4,FL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,BALIVE,Queen Triggerfish,95,36.1,FL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,BALIVE,Queen Triggerfish,95,34.2,FL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,BALIVE,Queen Triggerfish,95,33.6,FL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,BALIVE,Queen Triggerfish,95,30.2,FL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,31,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,33.4,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,28,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,34,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,31.6,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,31.2,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,22,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,37,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,32,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,31.9,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,34.6,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,33.2,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,35,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,36,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,34.2,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,29.4,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,30.3,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,32.4,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,30.4,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,30.7,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,32.9,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,28,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,29.1,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,32,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,SERRGU,Red Hind,80,32.1,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,ACANCH,Doctorfish,100,23.4,TL,
7/29/16,Deep,AS,Carr's Bay,"1,2",65,pots,9,ACANCO,Blue Tang,100,19.8,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,SERRGU,Red Hind,95,28,TL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,SERRGU,Red Hind,95,30.5,TL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,SERRGU,Red Hind,95,34.5,TL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,SERRGU,Red Hind,95,32,TL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,SERRGU,Red Hind,95,29,TL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,SERRGU,Red Hind,95,30.5,TL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,SERRGU,Red Hind,95,28.9,TL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,ACANCO,Blue Tang,90,18.2,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,ACANCO,Blue Tang,90,15.9,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,ACANCO,Blue Tang,90,17,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,ACANCO,Blue Tang,90,16.5,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,ACANCO,Blue Tang,90,17,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,ACANCO,Blue Tang,90,20,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,ACANCO,Blue Tang,90,20.5,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,ACANCO,Blue Tang,90,17,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,ACANCO,Blue Tang,90,19.5,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,ACANCO,Blue Tang,90,18,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,ACANCO,Blue Tang,90,17,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,ACANCO,Blue Tang,90,17,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,ACANCO,Blue Tang,90,17,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,BALIVE,Queen Triggerfish,90,28,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,BALIVE,Queen Triggerfish,90,30.5,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,HOLOAD,Squirrelfish,100,22,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,HOLOAD,Squirrelfish,100,20,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,HOLOAD,Squirrelfish,100,20,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,HOLOAD,Squirrelfish,100,21,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,HOLOAD,Squirrelfish,100,23,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,HOLOAD,Squirrelfish,100,23.5,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,HOLOAD,Squirrelfish,100,22,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,ACANCH,Doctorfish,90,22,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,ACANCH,Doctorfish,90,19,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,ACANCH,Doctorfish,90,26.5,FL,
8/3/16,Try Me,RR and AS,Carr's Bay,"1,2",70,pots,20,ACANCH,Doctorfish,90,20.5,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,ACANCH,Doctorfish,80,19,,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,ACANCH,Doctorfish,80,17.5,,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,ACANCH,Doctorfish,80,24.3,,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,ACANCH,Doctorfish,80,17.5,,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,ACANCH,Doctorfish,80,19,,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,ACANCH,Doctorfish,80,22,,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,ACANCH,Doctorfish,80,17.9,,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,LUTJSY,Lane Snapper,100,22.5,,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,BALIVE,Queen Triggerfish,100,24.5,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,BALIVE,Queen Triggerfish,100,26.4,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,BALIVE,Queen Triggerfish,100,25.4,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,BALIVE,Queen Triggerfish,100,24.3,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,BALIVE,Queen Triggerfish,100,31.8,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,BALIVE,Queen Triggerfish,100,23.4,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,BALIVE,Queen Triggerfish,100,29.5,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,BALIVE,Queen Triggerfish,100,33,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,BALIVE,Queen Triggerfish,100,33.5,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,HOLOAD,Squirrelfish,80,21.4,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,HOLOAD,Squirrelfish,80,22,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,HOLOAD,Squirrelfish,80,22,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,HOLOAD,Squirrelfish,80,23,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,HOLOAD,Squirrelfish,80,22.5,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,HOLOAD,Squirrelfish,80,25.6,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,ACANCO,Blue Tang,70,15.1,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,ACANCO,Blue Tang,70,16.5,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,ACANCO,Blue Tang,70,16,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,ACANCO,Blue Tang,70,21.5,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,ACANCO,Blue Tang,70,20.5,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,ACANCO,Blue Tang,70,16.5,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,ACANCO,Blue Tang,70,16,FL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,SERRGU,Red Hind,100,29.8,TL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,SERRGU,Red Hind,100,29.5,TL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,SERRGU,Red Hind,100,44.5,TL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,SERRGU,Red Hind,100,29.5,TL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,SERRGU,Red Hind,100,19.8,TL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,SERRGU,Red Hind,100,29.4,TL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,SERRGU,Red Hind,100,27.6,TL,
8/4/16,Jack,RR and AS,Carr's Bay,"1,2",65,pots,,SERRGU,Red Hind,100,30.4,TL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,SERRGU,Red Hind,40,34.9,TL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,SERRGU,Red Hind,40,32,TL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,SERRGU,Red Hind,40,35.1,TL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,SERRGU,Red Hind,40,32.2,TL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,SERRGU,Red Hind,40,32.5,TL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,SERRGU,Red Hind,40,30.9,TL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,SERRGU,Red Hind,40,33.5,TL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,SERRGU,Red Hind,40,36.5,TL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,SERRGU,Red Hind,40,33.8,TL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,SERRGU,Red Hind,40,33.9,TL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,HOLOAD,Squirrelfish,70,19,FL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,HOLOAD,Squirrelfish,70,18.5,FL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,HOLOAD,Squirrelfish,70,19,FL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,HOLOAD,Squirrelfish,70,18,FL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,HOLOAD,Squirrelfish,70,18.5,FL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,HOLOAD,Squirrelfish,70,21.3,FL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,HOLOAD,Squirrelfish,70,20.5,FL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,HOLOAD,Squirrelfish,70,19.2,FL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,ACANCO,Blue Tang,90,16.4,FL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,ACANCO,Blue Tang,90,18.5,FL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,ACANCO,Blue Tang,90,17,FL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,ACANCO,Blue Tang,90,17.5,FL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,ACANCO,Blue Tang,90,18,FL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,ACANCO,Blue Tang,90,18,FL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,ACANCO,Blue Tang,90,18.8,FL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,ACANCO,Blue Tang,90,17.6,FL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,SCARVI,Redtail Parrotfish,100,26.5,TL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,SCARVI,Redtail Parrotfish,100,27,TL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,SCARVI,Redtail Parrotfish,100,30.3,TL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,SCARVI,Redtail Parrotfish,100,34,TL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,SCARVI,Redtail Parrotfish,100,25.5,TL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,SCARVI,Redtail Parrotfish,100,29.3,TL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,SCARVI,Redtail Parrotfish,100,23.6,TL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,ACANCH,Doctorfish,100,17,FL,
8/8/16,Try Me,AS and LL,Carr's Bay,"1,2",40,pots,25,ACANCH,Doctorfish,100,18.5,FL,
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,BALIVE,Queen Triggerfish,90,30.3,FL,
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,BALIVE,Queen Triggerfish,90,25.8,FL,
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,BALIVE,Queen Triggerfish,90,32.4,FL,
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,BALIVE,Queen Triggerfish,90,30.9,FL,
